Lead_ID,City,Course_Interest,Lead_Source,Date
L10703,,AI ml,,2025/02/07
L10704,Ahmedabad,Data Analytics,instagram,2025/04/24
L10705,Mumbai,Data Analytics,Linkedin,2025/03/24
L10706,,AI ml,Referral,2025/02/25
L10707,Chennai,Data Analytics,LinkedIn,24-06-2025
L10708,,AI/ML,Linkedin,13-04-2025
L10709,Bangalore,Data Science,Referral,2025/05/18
L10710,Hyderabad,data science,,2025/04/12
L10711,Chennai,AI/ML,Email Campaign,2025/03/19
L10712,,data science,instagram,2025/06/26
L10713,Bangalore,,Instagram,2025/06/18
L10714,Delhi,,Linkedin,2025/03/24
L10715,Chennai,Business Analytics,instagram,2025/01/30
L10716,Chennai,data science,instagram,2025/01/05
L10717,Bangalore,Data Science,instagram,2025/04/29
L10718,Mumbai,data science,instagram,2025/01/31
L10719,,data science,Instagram,2025/06/29
L10720,Delhi,Data Analytics,,2025/01/23
L10721,Ahmedabad,Data Science,instagram,2025/02/17
L10722,Chennai,AI ml,instagram,2025/04/19
L10723,,data science,Instagram,09-02-2025
L10724,Kolkata,data science,Email Campaign,2025/01/06
L10725,Kolkata,data science,Linkedin,2025/02/07
L10726,Ahmedabad,Business Analytics,Referral,2025/06/18
L10727,Pune,AI ml,Instagram,2025/04/10
L10728,Delhi,Data Analytics,Referral,27-01-2025
L10729,Kolkata,AI/ML,LinkedIn,2025/03/10
L10730,Hyderabad,Data Analytics,LinkedIn,
L10731,Ahmedabad,data science,Campus Drive,2025/02/26
L10732,Bangalore,data science,Campus Drive,
L10733,Bangalore,AI ml,instagram,2025/01/17
L10734,,,,2025/03/12
L10735,Hyderabad,AI/ML,LinkedIn,2025/02/16
L10736,Delhi,data science,Linkedin,2025/03/20
L10737,Kolkata,AI ml,Linkedin,2025/04/20
L10738,Pune,Data Analytics,Linkedin,2025/01/13
L10739,Delhi,AI ml,,2025/05/19
L10740,Mumbai,AI/ML,,2025/05/04
L10741,Delhi,,instagram,2025/04/19
L10742,Bangalore,,Referral,2025/03/31
L10743,,Data Science,instagram,2025/03/27
L10744,Kolkata,data science,instagram,2025/04/02
L10745,Ahmedabad,AI ml,instagram,2025/01/24
L10746,Kolkata,,Linkedin,2025/03/14
L10747,,,LinkedIn,2025/01/04
L10748,Bangalore,,Campus Drive,2025/04/23
L10749,,data science,,2025/02/15
L10750,,AI ml,Campus Drive,2025/01/18
L10751,Hyderabad,Business Analytics,LinkedIn,2025/02/12
L10752,Pune,AI ml,instagram,2025/06/10
L10753,Delhi,AI ml,Email Campaign,2025/04/03
L10754,Mumbai,AI ml,Campus Drive,2025/04/13
L10755,Chennai,,Linkedin,2025/05/04
L10756,Chennai,AI ml,Email Campaign,2025/01/10
L10757,Ahmedabad,Data Science,Linkedin,2025/03/14
L10758,,AI/ML,Campus Drive,2025/01/31
L10759,Hyderabad,Business Analytics,LinkedIn,2025/06/05
L10760,Bangalore,AI/ML,Email Campaign,01-03-2025
L10761,Mumbai,AI/ML,,2025/05/11
L10762,Ahmedabad,AI ml,,2025/04/28
L10763,Hyderabad,AI ml,,2025/01/14
L10764,Pune,Data Science,Website,2025/05/23
L10765,Bangalore,AI ml,Website,2025/01/02
L10766,Chennai,Business Analytics,Website,2025/01/24
L10767,Pune,data science,Referral,2025/03/05
L10768,Ahmedabad,Data Analytics,Referral,2025/04/10
L10769,,,Referral,2025/04/24
L10770,,AI/ML,Linkedin,2025/01/24
L10771,,AI/ML,Linkedin,
L10772,Bangalore,Data Science,Linkedin,2025/06/04
L10773,Pune,data science,,2025/06/14
L10774,Delhi,Data Science,Email Campaign,2025/04/01
L10775,,Data Science,LinkedIn,2025/06/16
L10776,Kolkata,Business Analytics,,2025/01/26
L10777,Pune,AI ml,Email Campaign,06-03-2025
L10778,Ahmedabad,data science,Instagram,2025/04/30
L10779,,AI ml,Referral,04-01-2025
L10780,,AI ml,instagram,2025/06/06
L10781,Ahmedabad,,Instagram,01-01-2025
L10782,,Business Analytics,instagram,2025/02/19
L10783,Delhi,Data Science,Referral,2025/04/20
L10784,Kolkata,AI ml,Referral,2025/05/19
L10785,Delhi,Data Science,LinkedIn,2025/03/15
L10786,Kolkata,data science,Campus Drive,2025/03/03
L10787,Hyderabad,data science,,2025/03/22
L10788,Chennai,AI ml,LinkedIn,
L10789,,AI/ML,,2025/06/13
L10790,Hyderabad,Business Analytics,Linkedin,2025/02/25
L10791,Pune,AI ml,Campus Drive,2025/04/21
L10792,Kolkata,Business Analytics,LinkedIn,21-01-2025
L10793,Delhi,data science,Email Campaign,2025/05/21
L10794,Hyderabad,,instagram,2025/01/09
L10795,Delhi,Business Analytics,LinkedIn,2025/05/19
L10796,Kolkata,data science,Linkedin,2025/03/11
L10797,Delhi,,,2025/05/09
L10798,Bangalore,Data Analytics,Referral,2025/04/28
L10799,Bangalore,data science,Email Campaign,2025/02/25
L10800,,,Email Campaign,2025/01/31
L10801,Delhi,Data Science,LinkedIn,2025/02/06
L10802,Pune,Data Analytics,Instagram,2025/06/24
L10803,Bangalore,AI ml,Referral,01-04-2025
L10804,Pune,AI/ML,Email Campaign,2025/04/24
L10805,Ahmedabad,AI/ML,Instagram,2025/05/08
L10806,Mumbai,AI/ML,Linkedin,2025/06/24
L10807,Kolkata,Data Science,Referral,2025/05/02
L10808,Kolkata,AI ml,Referral,
L10809,Pune,data science,Linkedin,2025/03/10
L10810,Chennai,AI/ML,Linkedin,05-02-2025
L10811,Pune,,,2025/02/01
L10812,Kolkata,data science,Campus Drive,2025/03/05
L10813,Mumbai,Data Science,Website,2025/06/19
L10814,Bangalore,Business Analytics,LinkedIn,2025/02/17
L10815,Pune,Data Science,Instagram,2025/03/22
L10816,Delhi,AI ml,Referral,2025/06/07
L10817,Chennai,Data Science,Email Campaign,29-05-2025
L10818,Kolkata,Business Analytics,Linkedin,2025/03/01
L10819,Pune,AI ml,Email Campaign,21-05-2025
L10820,Pune,,LinkedIn,2025/01/01
L10821,Delhi,Data Analytics,Linkedin,
L10822,Ahmedabad,Business Analytics,Referral,2025/03/06
L10823,Bangalore,Data Science,Website,2025/02/02
L10824,Mumbai,AI/ML,Email Campaign,
L10825,Bangalore,Business Analytics,Email Campaign,2025/02/07
L10826,Delhi,Business Analytics,Website,2025/01/25
L10827,Kolkata,Data Analytics,instagram,2025/06/03
L10828,Delhi,AI ml,instagram,
L10829,,Data Science,instagram,2025/02/28
L10830,Hyderabad,AI/ML,Linkedin,2025/06/10
L10831,Ahmedabad,AI/ML,instagram,11-04-2025
L10832,Hyderabad,Data Analytics,Campus Drive,2025/05/07
L10833,Kolkata,data science,Referral,2025/02/10
L10834,Mumbai,AI/ML,Campus Drive,2025/06/07
L10835,Bangalore,,LinkedIn,26-02-2025
L10836,Chennai,Business Analytics,instagram,2025/06/26
L10837,,Business Analytics,Website,2025/02/17
L10838,Ahmedabad,AI/ML,Instagram,2025/03/13
L10839,Hyderabad,AI/ML,Instagram,2025/06/26
L10840,Pune,AI/ML,,2025/06/24
L10841,,Business Analytics,Website,2025/02/25
L10842,Bangalore,AI/ML,instagram,2025/03/06
L10843,,,,12-01-2025
L10844,Kolkata,,instagram,2025/03/10
L10845,Pune,Business Analytics,Linkedin,2025/05/14
L10846,Mumbai,data science,Email Campaign,2025/03/30
L10847,Pune,Data Science,Website,2025/01/25
L10848,Mumbai,AI ml,Instagram,01-01-2025
L10849,Kolkata,Data Science,Linkedin,2025/06/09
L10850,Mumbai,Data Science,Email Campaign,2025/05/11
L10851,Pune,,LinkedIn,18-02-2025
L10852,Mumbai,AI ml,Linkedin,2025/05/27
L10853,,Data Analytics,Campus Drive,01-03-2025
L10854,Delhi,AI ml,,2025/06/06
L10855,Mumbai,Data Science,,2025/06/27
L10856,Pune,Data Analytics,,02-01-2025
L10857,Delhi,Business Analytics,Campus Drive,2025/03/14
L10858,Delhi,AI ml,Email Campaign,2025/05/25
L10859,Pune,,Campus Drive,2025/04/20
L10860,Chennai,data science,Referral,2025/06/13
L10861,Kolkata,Data Science,instagram,
L10862,Bangalore,,instagram,2025/03/02
L10863,Bangalore,Business Analytics,Email Campaign,2025/01/17
L10864,Delhi,,Campus Drive,2025/02/18
L10865,Kolkata,AI/ML,Referral,2025/03/17
L10866,Mumbai,Data Science,Referral,2025/05/28
L10867,,,,2025/06/27
L10868,Ahmedabad,data science,Email Campaign,2025/05/11
L10869,Chennai,,Campus Drive,
L10870,Hyderabad,,Email Campaign,2025/02/12
L10871,Kolkata,Business Analytics,instagram,2025/02/26
L10872,Chennai,Data Science,instagram,2025/02/19
L10873,Bangalore,data science,Website,2025/06/27
L10874,Ahmedabad,Data Science,Email Campaign,2025/02/06
L10875,Mumbai,AI/ML,instagram,2025/02/15
L10876,Ahmedabad,AI/ML,Instagram,2025/06/19
L10877,Ahmedabad,AI ml,Campus Drive,2025/01/15
L10878,Mumbai,,instagram,2025/06/10
L10879,Ahmedabad,Data Science,Instagram,2025/03/21
L10880,Kolkata,AI ml,Linkedin,2025/05/19
L10881,Hyderabad,AI ml,Email Campaign,2025/05/28
L10882,Chennai,Data Science,Email Campaign,2025/01/24
L10883,Kolkata,,Website,2025/05/05
L10884,Chennai,Data Analytics,Email Campaign,2025/04/28
L10885,Delhi,Data Science,Campus Drive,2025/03/21
L10886,Pune,,,2025/04/04
L10887,Pune,,Campus Drive,2025/03/06
L10888,Hyderabad,AI ml,Email Campaign,2025/03/29
L10889,,Data Analytics,Email Campaign,2025/03/29
L10890,Kolkata,AI/ML,Instagram,2025/05/25
L10891,Hyderabad,data science,Campus Drive,2025/05/06
L10892,Hyderabad,,,2025/03/30
L10893,Chennai,Data Science,Email Campaign,
L10894,,AI/ML,Campus Drive,2025/03/02
L10895,Delhi,AI/ML,instagram,
L10896,Bangalore,AI/ML,instagram,
L10897,Delhi,,Referral,2025/01/15
L10898,Ahmedabad,Data Science,Campus Drive,2025/04/04
L10899,Ahmedabad,data science,Campus Drive,20-02-2025
L10900,Delhi,Data Analytics,instagram,2025/01/27
L10901,Delhi,Business Analytics,Email Campaign,2025/03/15
L10902,Hyderabad,Business Analytics,Campus Drive,2025/03/02
L10903,Pune,AI/ML,Website,2025/01/31
L10904,Kolkata,AI ml,LinkedIn,2025/01/12
L10905,Ahmedabad,Business Analytics,Campus Drive,2025/02/15
L10906,,AI ml,instagram,2025/06/08
L10907,Delhi,Business Analytics,LinkedIn,2025/02/01
L10908,Mumbai,,,2025/06/09
L10909,Chennai,Data Analytics,,2025/03/02
L10910,Bangalore,Business Analytics,Email Campaign,2025/02/15
L10911,,AI ml,,2025/03/26
L10912,,data science,Instagram,
L10913,Chennai,data science,Email Campaign,2025/03/21
L10914,Pune,Data Analytics,Website,2025/05/15
L10915,Chennai,Business Analytics,Email Campaign,2025/01/04
L10916,Mumbai,data science,Referral,2025/02/21
L10917,Pune,AI/ML,Referral,2025/06/08
L10918,Kolkata,AI/ML,Instagram,2025/04/22
L10919,Hyderabad,data science,Referral,2025/02/05
L10920,Ahmedabad,Data Analytics,Email Campaign,2025/02/23
L10921,Chennai,AI ml,Instagram,2025/04/29
L10922,Mumbai,Data Analytics,instagram,2025/05/07
L10923,Hyderabad,Data Analytics,Instagram,17-01-2025
L10924,Mumbai,Data Analytics,instagram,2025/03/16
L10925,,Data Science,,2025/06/07
L10926,Pune,AI/ML,instagram,2025/04/15
L10927,Kolkata,Business Analytics,Referral,2025/05/30
L10928,,Data Science,Website,2025/04/27
L10929,Ahmedabad,Data Analytics,instagram,2025/02/12
L10930,Hyderabad,Business Analytics,Email Campaign,2025/04/22
L10931,Chennai,AI/ML,Linkedin,2025/04/25
L10932,,Data Analytics,Linkedin,2025/01/27
L10933,Pune,,Email Campaign,06-02-2025
L10934,,Data Analytics,instagram,2025/02/15
L10935,,Business Analytics,Website,2025/04/23
L10936,Hyderabad,AI/ML,Campus Drive,2025/02/04
L10937,,AI ml,instagram,2025/05/12
L10938,Kolkata,Data Analytics,Email Campaign,2025/03/21
L10939,Delhi,AI/ML,Website,2025/03/21
L10940,Hyderabad,Data Science,instagram,
L10941,Kolkata,,Website,2025/06/03
L10942,Hyderabad,data science,Linkedin,2025/05/01
L10943,Delhi,data science,instagram,
L10944,Ahmedabad,Data Science,Campus Drive,2025/05/27
L10945,Mumbai,data science,Instagram,
L10946,Hyderabad,,Email Campaign,2025/05/02
L10947,Delhi,AI ml,Referral,22-03-2025
L10948,Ahmedabad,Data Science,,22-06-2025
L10949,,AI/ML,Email Campaign,2025/06/03
L10950,Hyderabad,AI ml,Instagram,30-05-2025
L10951,Mumbai,AI/ML,Website,2025/04/29
L10952,,Data Science,LinkedIn,2025/02/27
L10953,,AI ml,Website,2025/03/04
L10954,,Business Analytics,Instagram,2025/06/05
L10955,Hyderabad,Data Science,LinkedIn,2025/06/21
L10956,Pune,Data Analytics,Linkedin,10-04-2025
L10957,Ahmedabad,Business Analytics,Website,2025/06/20
L10958,Kolkata,AI/ML,,2025/06/14
L10959,,Data Science,Campus Drive,2025/03/07
L10960,Chennai,AI ml,LinkedIn,2025/05/25
L10961,Hyderabad,Business Analytics,instagram,2025/06/17
L10962,,AI ml,,2025/06/15
L10963,Mumbai,Data Analytics,Referral,2025/03/26
L10964,Bangalore,,Instagram,2025/05/17
L10965,Mumbai,AI/ML,,2025/05/24
L10966,Hyderabad,Business Analytics,,2025/05/03
L10967,Bangalore,data science,instagram,2025/01/02
L10968,Hyderabad,Business Analytics,Instagram,2025/04/16
L10969,Mumbai,AI ml,Campus Drive,2025/04/18
L10970,Mumbai,data science,Instagram,2025/03/13
L10971,,Business Analytics,Website,
L10972,Ahmedabad,Data Science,instagram,20-06-2025
L10973,Bangalore,AI/ML,Instagram,2025/05/06
L10974,Kolkata,AI/ML,Linkedin,2025/06/19
L10975,Mumbai,Data Science,Campus Drive,2025/02/26
L10976,Hyderabad,Data Science,Campus Drive,2025/03/22
L10977,Chennai,data science,Instagram,
L10978,Hyderabad,data science,Referral,2025/06/07
L10979,Ahmedabad,data science,Linkedin,2025/05/21
L10980,Chennai,AI ml,Linkedin,2025/01/19
L10981,Hyderabad,Data Science,instagram,2025/01/07
L10982,Pune,AI ml,instagram,2025/05/17
L10983,Hyderabad,AI ml,Linkedin,2025/02/23
L10984,Kolkata,Data Analytics,Linkedin,2025/04/14
L10985,Delhi,Business Analytics,Instagram,2025/03/27
L10986,,Data Analytics,LinkedIn,
L10987,Mumbai,AI/ML,Linkedin,2025/03/23
L10988,Ahmedabad,Data Science,Instagram,2025/03/02
L10989,Bangalore,Business Analytics,,2025/03/28
L10990,Hyderabad,data science,,2025/01/02
L10991,Pune,,LinkedIn,2025/06/27
L10992,Pune,AI ml,Email Campaign,2025/01/31
L10993,Bangalore,Business Analytics,Campus Drive,2025/02/02
L10994,Mumbai,,instagram,2025/03/21
L10995,Mumbai,Business Analytics,LinkedIn,2025/01/11
L10996,Hyderabad,Data Science,Instagram,10-06-2025
L10997,,,,2025/05/08
L10998,Delhi,,,2025/05/15
L10999,,AI/ML,,08-05-2025
L11000,Delhi,Business Analytics,Referral,2025/01/31
L11001,,Data Analytics,Website,2025/06/25
L11002,Delhi,data science,Email Campaign,2025/05/06
L11003,Pune,Data Analytics,Instagram,2025/02/16
L11004,,AI/ML,Linkedin,2025/04/17
L11005,,AI/ML,Campus Drive,19-01-2025
L11006,Ahmedabad,AI/ML,LinkedIn,2025/03/22
L11007,Delhi,Data Science,Campus Drive,03-05-2025
L11008,Hyderabad,Data Science,Instagram,2025/05/14
L11009,,Data Science,Linkedin,2025/04/17
L11010,,Data Science,Email Campaign,2025/02/18
L11011,Pune,AI/ML,Instagram,2025/03/14
L11012,Kolkata,AI/ML,Instagram,2025/02/19
L11013,Hyderabad,AI ml,LinkedIn,2025/03/22
L11014,Delhi,Data Science,instagram,
L11015,Mumbai,Data Science,LinkedIn,2025/04/05
L11016,Delhi,,Website,2025/01/12
L11017,Ahmedabad,Business Analytics,,2025/01/23
L11018,Hyderabad,,Instagram,2025/02/23
L11019,Pune,Business Analytics,,2025/04/28
L11020,Ahmedabad,Data Science,Email Campaign,2025/02/28
L11021,Bangalore,Data Science,,2025/06/13
L11022,Pune,data science,Linkedin,2025/01/03
L11023,,Data Science,instagram,27-02-2025
L11024,Bangalore,,instagram,2025/02/26
L11025,Mumbai,AI/ML,Email Campaign,25-05-2025
L11026,Ahmedabad,Business Analytics,Linkedin,16-06-2025
L11027,Pune,AI ml,,31-03-2025
L11028,Chennai,data science,Linkedin,24-02-2025
L11029,Chennai,,,2025/02/14
L11030,Kolkata,data science,Referral,2025/01/01
L11031,Bangalore,Data Science,Website,21-01-2025
L11032,,AI/ML,Campus Drive,2025/01/21
L11033,Hyderabad,AI ml,Campus Drive,2025/02/21
L11034,Delhi,,,2025/03/23
L11035,,Business Analytics,,2025/06/20
L11036,Mumbai,data science,Instagram,2025/06/29
L11037,Chennai,data science,Referral,2025/03/08
L11038,,data science,LinkedIn,2025/04/23
L11039,,Data Science,Referral,2025/02/13
L11040,Bangalore,Business Analytics,Referral,2025/06/09
L11041,Kolkata,data science,Website,2025/01/10
L11042,,Data Science,Campus Drive,2025/03/05
L11043,,Data Science,instagram,2025/03/10
L11044,Mumbai,Data Analytics,Campus Drive,2025/03/09
L11045,Bangalore,Business Analytics,Website,2025/01/28
L11046,Ahmedabad,AI ml,Campus Drive,2025/04/26
L11047,Mumbai,AI/ML,LinkedIn,20-02-2025
L11048,Delhi,Data Science,Instagram,2025/01/04
L11049,Kolkata,AI/ML,Referral,2025/03/20
L11050,,,,2025/01/17
L11051,Kolkata,Data Science,,2025/04/18
L11052,Kolkata,data science,Instagram,2025/03/15
L11053,Bangalore,Data Science,Instagram,2025/06/24
L11054,Kolkata,data science,Linkedin,2025/01/23
L11055,Hyderabad,Data Science,instagram,18-01-2025
L11056,Mumbai,data science,instagram,2025/05/09
L11057,,AI/ML,,2025/02/04
L11058,Mumbai,Data Analytics,Referral,2025/03/05
L11059,Ahmedabad,AI ml,Linkedin,2025/02/28
L11060,Kolkata,Business Analytics,instagram,2025/01/01
L11061,Kolkata,Data Science,LinkedIn,2025/05/11
L11062,Delhi,Business Analytics,LinkedIn,2025/03/08
L11063,Kolkata,data science,Campus Drive,2025/02/06
L11064,Kolkata,Business Analytics,Instagram,2025/01/29
L11065,Mumbai,data science,Referral,2025/03/30
L11066,Mumbai,Business Analytics,Referral,2025/06/10
L11067,Chennai,data science,Instagram,2025/04/10
L11068,Chennai,AI/ML,Referral,2025/05/02
L11069,Mumbai,data science,Campus Drive,2025/03/31
L11070,,Business Analytics,Referral,2025/05/12
L11071,,,Campus Drive,2025/01/14
L11072,Delhi,AI ml,,
L11073,Ahmedabad,data science,,2025/06/10
L11074,,AI/ML,Website,2025/05/30
L11075,Chennai,AI/ML,Website,2025/06/25
L11076,Kolkata,,Website,2025/05/11
L11077,Mumbai,Data Analytics,instagram,2025/03/26
L11078,Chennai,Data Analytics,Instagram,2025/05/31
L11079,Kolkata,data science,Campus Drive,2025/01/21
L11080,Hyderabad,Data Science,,2025/06/20
L11081,Bangalore,Data Analytics,Linkedin,2025/01/26
L11082,Kolkata,AI ml,Website,2025/02/10
L11083,,Data Science,Linkedin,2025/05/02
L11084,Pune,AI ml,Email Campaign,2025/02/07
L11085,Kolkata,Business Analytics,Website,2025/03/29
L11086,,Data Science,,2025/01/11
L11087,Pune,Data Analytics,instagram,2025/01/29
L11088,Hyderabad,Data Science,Linkedin,2025/03/01
L11089,,AI/ML,LinkedIn,02-03-2025
L11090,,AI ml,Website,2025/05/27
L11091,Hyderabad,Data Analytics,instagram,2025/06/23
L11092,Chennai,AI ml,LinkedIn,2025/06/26
L11093,Delhi,Data Science,Email Campaign,2025/01/22
L11094,Hyderabad,Data Analytics,instagram,2025/03/19
L11095,,AI ml,Email Campaign,2025/04/23
L11096,Pune,,Referral,
L11097,Kolkata,Data Analytics,,2025/05/03
L11098,Delhi,AI ml,Website,2025/05/22
L11099,Pune,,Referral,2025/02/13
L11100,Hyderabad,Data Science,Referral,2025/05/24
L11101,Delhi,,Linkedin,07-04-2025
L11102,,Data Analytics,Linkedin,2025/03/18
L11103,Chennai,AI/ML,Instagram,2025/05/20
L11104,Bangalore,,Email Campaign,2025/02/24
L11105,Bangalore,Data Analytics,Email Campaign,2025/02/20
L11106,Hyderabad,AI/ML,LinkedIn,2025/04/12
L11107,Ahmedabad,Business Analytics,Referral,16-06-2025
L11108,Chennai,data science,Email Campaign,2025/06/10
L11109,Bangalore,,Website,2025/06/10
L11110,Ahmedabad,,Instagram,2025/01/29
L11111,,Data Science,,2025/03/10
L11112,Delhi,Business Analytics,LinkedIn,2025/06/08
L11113,Bangalore,Data Science,Campus Drive,2025/03/21
L11114,,Data Science,,31-01-2025
L11115,,Data Analytics,,2025/04/22
L11116,Delhi,AI ml,Linkedin,15-02-2025
L11117,Bangalore,Data Science,Campus Drive,2025/04/07
L11118,,AI ml,Instagram,2025/02/21
L11119,,,instagram,2025/05/18
L11120,Hyderabad,Data Science,LinkedIn,2025/03/15
L11121,Pune,AI/ML,Linkedin,2025/02/10
L11122,Chennai,,LinkedIn,2025/03/18
L11123,Pune,data science,Website,2025/05/11
L11124,Mumbai,Data Analytics,Email Campaign,2025/04/24
L11125,Chennai,Data Science,Campus Drive,2025/02/21
L11126,Delhi,AI/ML,LinkedIn,2025/06/11
L11127,Kolkata,data science,Instagram,2025/06/26
L11128,Pune,AI ml,Website,2025/06/05
L11129,Pune,AI/ML,Campus Drive,2025/03/28
L11130,Ahmedabad,,,
L11131,,Data Science,,2025/04/19
L11132,Mumbai,AI/ML,Referral,2025/05/21
L11133,Kolkata,Data Science,Referral,2025/03/10
L11134,,,instagram,2025/04/30
L11135,Bangalore,Business Analytics,Linkedin,
L11136,Ahmedabad,AI/ML,Website,2025/03/08
L11137,,Data Analytics,Referral,2025/03/02
L11138,,AI ml,instagram,2025/03/12
L11139,,Data Science,LinkedIn,2025/06/01
L11140,,data science,,31-05-2025
L11141,,,Website,2025/01/30
L11142,Kolkata,,instagram,
L11143,,data science,,2025/05/26
L11144,Hyderabad,Data Analytics,,2025/04/06
L11145,Mumbai,Business Analytics,Website,25-02-2025
L11146,Pune,Data Science,LinkedIn,2025/02/22
L11147,,Business Analytics,Referral,2025/01/07
L11148,Hyderabad,AI ml,Referral,2025/04/07
L11149,,,Linkedin,2025/04/23
L11150,Kolkata,AI/ML,Email Campaign,2025/05/05
L11151,Bangalore,Business Analytics,instagram,2025/06/29
L11152,Hyderabad,AI/ML,Linkedin,2025/05/12
L11153,Mumbai,Data Analytics,,2025/06/11
L11154,Chennai,,Campus Drive,
L11155,Hyderabad,AI/ML,Referral,10-06-2025
L11156,Delhi,Data Science,Campus Drive,2025/05/01
L11157,Delhi,,,2025/02/07
L11158,Chennai,Data Analytics,LinkedIn,2025/05/02
L11159,,Data Science,Linkedin,2025/01/26
L11160,Delhi,,instagram,2025/05/09
L11161,,Business Analytics,instagram,2025/01/04
L11162,,AI ml,Linkedin,
L11163,,data science,Instagram,2025/02/08
L11164,Pune,,Instagram,23-02-2025
L11165,Delhi,Data Science,instagram,2025/06/10
L11166,Chennai,AI/ML,LinkedIn,2025/02/02
L11167,Pune,AI ml,Campus Drive,2025/01/20
L11168,Mumbai,AI/ML,Email Campaign,16-01-2025
L11169,Hyderabad,,Referral,29-05-2025
L11170,Delhi,,Referral,2025/06/22
L11171,Ahmedabad,Data Analytics,Email Campaign,2025/05/07
L11172,Chennai,Business Analytics,instagram,2025/03/28
L11173,Chennai,Data Analytics,LinkedIn,
L11174,Mumbai,data science,Campus Drive,2025/03/23
L11175,Delhi,Data Analytics,instagram,
L11176,Kolkata,AI/ML,Referral,2025/03/03
L11177,Delhi,AI/ML,,2025/01/31
L11178,Kolkata,Data Science,Email Campaign,2025/02/11
L11179,,data science,Campus Drive,2025/01/12
L11180,Chennai,data science,Campus Drive,2025/03/06
L11181,,Data Analytics,Website,2025/03/14
L11182,Bangalore,AI ml,Email Campaign,2025/05/11
L11183,,Data Science,Linkedin,2025/04/25
L11184,Kolkata,,Instagram,
L11185,Chennai,Data Science,LinkedIn,2025/05/17
L11186,,AI/ML,Campus Drive,2025/04/16
